SNP1,SNP2,SNP3,SNP4,SNP5,SNP6,SNP7,SNP8,SNP9,SNP10,SNP11,SNP12,SNP13,SNP14,SNP15,SNP16,SNP17,SNP18,SNP19,SNP20,SNP21,SNP22,SNP23,SNP24,SNP25,SNP26,SNP27,SNP28,SNP29,SNP30,SNP31,SNP32,SNP33,SNP34,SNP35,SNP36,SNP37,SNP38,SNP39,SNP40,SNP41,SNP42,SNP43,SNP44,SNP45,SNP46,SNP47,SNP48,SNP49,SNP50,SNP51,SNP52,SNP53,SNP54,SNP55,SNP56,SNP57,SNP58,SNP59,SNP60,SNP61,SNP62,SNP63,SNP64,SNP65,SNP66,SNP67,SNP68,SNP69,SNP70,SNP71,SNP72,SNP73,SNP74,SNP75,SNP76,SNP77,SNP78,SNP79,SNP80,SNP81,SNP82,SNP83,SNP84,SNP85,SNP86,SNP87,SNP88,SNP89,SNP90,SNP91,SNP92,SNP93,SNP94,SNP95,SNP96,SNP97,SNP98,SNP99,SNP100,Phenotype
2,1.0,2,2,2,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,0,2,2.0,1.0,1.0,2.0,2.0,2,2.0,2.0,2,2.0,1.0,1,1.0,2.0,2.0,2.0,2.0,2,2.0,2.0,1,2.0,2,2.0,0.0,2.0,2.0,2,1.0,0.0,1.0,2,2.0,2,1.0,0,2,2.0,0.0,0,2,2.0,2.0,2.0,2,2.0,2.0,2,2.0,2.0,2.0,1.0,2,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,0,2,1.0,1.0,1.0,1,2.0,2,2.0,2,2,1.0,2.0,2.0,2.0,2.0,2,1.0,1.0,1.0,2.0,1.0,1.0,1,0.977517025748464
2,2.0,2,2,2,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,0,2,0.0,2.0,2.0,2.0,1.0,2,1.0,2.0,2,2.0,2.0,2,1.0,2.0,2.0,2.0,1.0,2,2.0,2.0,0,0.0,2,2.0,0.0,2.0,1.0,2,2.0,0.0,2.0,2,2.0,2,2.0,1,2,2.0,1.0,2,2,2.0,2.0,2.0,2,2.0,2.0,2,2.0,2.0,1.0,1.0,2,0.0,2.0,1.0,1.0,,0.0,2.0,2.0,2,2,2.0,,2.0,2,2.0,2,2.0,2,2,2.0,2.0,2.0,2.0,1.0,2,2.0,2.0,2.0,2.0,0.0,1.0,1,0.159425901628325
2,2.0,2,2,1,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2,2,1.0,2.0,2.0,2.0,0.0,2,2.0,1.0,2,2.0,2.0,1,0.0,2.0,2.0,2.0,2.0,2,1.0,1.0,2,2.0,2,2.0,2.0,0.0,2.0,1,0.0,0.0,0.0,2,1.0,2,1.0,1,2,1.0,2.0,1,2,2.0,2.0,2.0,2,2.0,2.0,2,,1.0,2.0,1.0,2,2.0,2.0,2.0,1.0,1.0,0.0,1.0,2.0,0,2,2.0,2.0,1.0,1,2.0,0,2.0,2,2,2.0,1.0,2.0,2.0,2.0,2,1.0,2.0,1.0,1.0,1.0,2.0,1,-0.0576393883567893
2,2.0,2,2,2,2.0,2.0,1.0,1.0,0.0,1.0,2.0,0.0,1,2,2.0,1.0,2.0,2.0,1.0,2,2.0,2.0,2,,0.0,2,1.0,2.0,2.0,2.0,2.0,2,2.0,2.0,2,0.0,2,2.0,1.0,2.0,2.0,2,1.0,1.0,0.0,2,2.0,2,0.0,2,2,2.0,1.0,2,2,2.0,2.0,1.0,2,2.0,2.0,2,2.0,1.0,2.0,1.0,2,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,1,2,0.0,2.0,1.0,1,2.0,2,2.0,2,2,2.0,1.0,2.0,2.0,2.0,2,2.0,1.0,0.0,2.0,1.0,2.0,0,-1.91746337164803
2,1.0,0,2,2,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1,2,1.0,1.0,1.0,2.0,2.0,2,2.0,2.0,2,2.0,1.0,2,1.0,2.0,0.0,2.0,1.0,1,1.0,2.0,0,1.0,2,2.0,1.0,2.0,1.0,1,2.0,0.0,1.0,2,2.0,1,1.0,1,2,1.0,1.0,2,1,2.0,2.0,2.0,2,2.0,2.0,1,1.0,1.0,1.0,2.0,2,0.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2,2,2.0,2.0,2.0,2,1.0,2,1.0,2,2,2.0,1.0,2.0,2.0,1.0,2,2.0,1.0,2.0,1.0,1.0,0.0,1,0.224601681545488
2,0.0,2,2,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,2,1,2.0,2.0,1.0,2.0,0.0,2,2.0,2.0,2,2.0,0.0,2,0.0,1.0,2.0,2.0,1.0,2,2.0,1.0,1,0.0,2,2.0,2.0,2.0,1.0,2,1.0,1.0,1.0,2,2.0,2,1.0,2,2,1.0,1.0,2,2,1.0,2.0,2.0,2,2.0,2.0,2,2.0,1.0,1.0,0.0,2,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1,2,0.0,2.0,1.0,1,2.0,2,2.0,2,1,2.0,1.0,2.0,2.0,1.0,2,2.0,1.0,2.0,1.0,2.0,1.0,2,1.07720177041489
2,2.0,1,2,2,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2,1,1.0,2.0,2.0,2.0,1.0,2,2.0,2.0,1,2.0,2.0,0,1.0,2.0,1.0,2.0,2.0,2,2.0,2.0,2,0.0,2,2.0,1.0,1.0,0.0,2,2.0,1.0,1.0,2,2.0,2,0.0,1,1,2.0,2.0,2,2,0.0,2.0,2.0,2,2.0,2.0,2,0.0,2.0,1.0,2.0,2,1.0,1.0,2.0,1.0,2.0,,0.0,2.0,1,2,2.0,1.0,2.0,2,1.0,2,2.0,2,2,2.0,2.0,2.0,2.0,2.0,2,1.0,2.0,2.0,,1.0,1.0,2,1.03787693216776
2,2.0,1,2,2,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2,2,2.0,2.0,2.0,2.0,0.0,2,2.0,2.0,2,2.0,1.0,0,1.0,2.0,1.0,2.0,2.0,2,1.0,2.0,2,2.0,2,2.0,1.0,1.0,1.0,1,2.0,1.0,2.0,2,2.0,2,2.0,1,2,0.0,1.0,1,2,2.0,2.0,2.0,2,2.0,2.0,2,2.0,1.0,2.0,1.0,2,2.0,2.0,1.0,0.0,1.0,2.0,0.0,2.0,2,2,2.0,,2.0,2,1.0,2,2.0,2,2,2.0,2.0,2.0,2.0,1.0,2,1.0,2.0,2.0,1.0,1.0,2.0,2,1.0672157113139
2,1.0,1,2,2,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2,1,2.0,2.0,2.0,2.0,2.0,2,,2.0,2,2.0,2.0,2,0.0,2.0,2.0,2.0,1.0,2,2.0,2.0,2,1.0,2,2.0,0.0,2.0,1.0,2,1.0,0.0,2.0,2,2.0,2,1.0,2,1,1.0,1.0,2,2,1.0,2.0,2.0,2,2.0,2.0,0,2.0,1.0,2.0,2.0,2,2.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,1,2,2.0,0.0,2.0,0,2.0,2,1.0,2,2,1.0,2.0,2.0,2.0,2.0,2,2.0,1.0,2.0,2.0,1.0,0.0,2,0.602335808942063
2,1.0,2,2,2,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1,2,2.0,1.0,2.0,2.0,1.0,2,2.0,2.0,2,2.0,2.0,2,2.0,2.0,2.0,2.0,2.0,2,2.0,2.0,0,1.0,2,2.0,1.0,2.0,2.0,2,2.0,0.0,1.0,2,2.0,2,1.0,1,2,2.0,2.0,2,2,1.0,2.0,1.0,2,2.0,2.0,2,1.0,1.0,2.0,1.0,2,2.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1,2,2.0,2.0,2.0,2,2.0,2,2.0,2,2,2.0,2.0,2.0,2.0,2.0,2,2.0,0.0,1.0,1.0,1.0,1.0,1,0.49090452580923
2,2.0,2,2,2,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2,2,1.0,0.0,2.0,2.0,0.0,2,1.0,2.0,2,2.0,2.0,1,0.0,2.0,1.0,1.0,2.0,2,2.0,2.0,1,1.0,2,2.0,1.0,2.0,2.0,1,1.0,0.0,1.0,2,1.0,2,1.0,2,2,1.0,1.0,1,2,2.0,2.0,2.0,1,2.0,2.0,2,1.0,2.0,1.0,1.0,2,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2,2,0.0,1.0,1.0,2,1.0,2,1.0,2,2,2.0,1.0,2.0,2.0,2.0,2,1.0,1.0,1.0,1.0,1.0,2.0,2,-0.77140879098873
2,,2,2,2,2.0,2.0,1.0,1.0,2.0,,2.0,1.0,2,1,1.0,1.0,2.0,2.0,2.0,2,2.0,2.0,2,2.0,2.0,2,0.0,2.0,2.0,1.0,2.0,2,2.0,2.0,1,0.0,2,2.0,1.0,1.0,1.0,2,2.0,1.0,0.0,2,2.0,2,2.0,1,2,2.0,1.0,2,2,2.0,2.0,2.0,2,2.0,2.0,1,2.0,2.0,2.0,2.0,2,1.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,2,2,2.0,1.0,2.0,2,2.0,2,2.0,2,2,2.0,2.0,2.0,1.0,2.0,2,2.0,1.0,1.0,1.0,2.0,2.0,2,-0.0631322659483726
2,2.0,1,2,2,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1,2,2.0,1.0,2.0,2.0,1.0,2,2.0,2.0,2,2.0,2.0,0,2.0,2.0,2.0,2.0,1.0,2,2.0,2.0,2,1.0,2,2.0,0.0,1.0,1.0,1,0.0,2.0,1.0,2,1.0,2,1.0,2,2,1.0,2.0,1,1,2.0,2.0,2.0,2,2.0,2.0,2,2.0,1.0,2.0,2.0,2,1.0,1.0,2.0,1.0,1.0,2.0,0.0,2.0,1,2,2.0,2.0,1.0,2,1.0,2,2.0,2,2,2.0,1.0,2.0,2.0,2.0,2,2.0,2.0,2.0,2.0,2.0,1.0,2,0.557271349051242
2,2.0,2,2,2,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2,2,2.0,0.0,2.0,2.0,0.0,2,2.0,2.0,2,2.0,1.0,2,1.0,2.0,2.0,2.0,2.0,2,2.0,2.0,1,2.0,1,2.0,1.0,0.0,2.0,1,1.0,1.0,0.0,2,2.0,1,1.0,0,2,2.0,1.0,1,1,1.0,2.0,2.0,2,2.0,2.0,1,2.0,1.0,2.0,1.0,2,0.0,2.0,2.0,1.0,2.0,1.0,0.0,2.0,1,2,1.0,1.0,2.0,2,2.0,1,2.0,2,2,2.0,2.0,2.0,2.0,1.0,2,0.0,1.0,1.0,1.0,1.0,2.0,2,1.45317134576168
2,0.0,2,1,2,2.0,2.0,2.0,2.0,2.0,,2.0,0.0,2,2,2.0,1.0,1.0,2.0,1.0,2,2.0,2.0,2,2.0,2.0,1,1.0,2.0,1.0,2.0,2.0,2,2.0,2.0,1,1.0,1,2.0,1.0,1.0,1.0,2,2.0,1.0,0.0,1,2.0,2,2.0,0,2,1.0,0.0,2,1,2.0,2.0,2.0,2,2.0,2.0,2,2.0,0.0,1.0,,2,2.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,1,2,2.0,2.0,2.0,2,1.0,2,2.0,2,2,,2.0,2.0,2.0,1.0,2,2.0,2.0,1.0,0.0,2.0,2.0,2,-0.381388762588245
2,1.0,1,2,2,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2,2,2.0,2.0,2.0,2.0,1.0,2,2.0,2.0,2,2.0,1.0,1,2.0,2.0,2.0,2.0,2.0,2,2.0,2.0,1,1.0,2,2.0,1.0,2.0,0.0,2,1.0,2.0,,2,2.0,1,2.0,1,2,2.0,1.0,2,2,1.0,2.0,2.0,2,2.0,2.0,2,2.0,1.0,2.0,2.0,2,0.0,1.0,1.0,2.0,2.0,0.0,1.0,2.0,2,2,1.0,2.0,1.0,1,2.0,2,1.0,2,2,2.0,2.0,2.0,2.0,2.0,2,1.0,1.0,2.0,2.0,2.0,1.0,2,-0.354326553103233
2,1.0,1,2,2,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2,2,2.0,2.0,2.0,2.0,2.0,2,2.0,1.0,2,2.0,2.0,2,1.0,2.0,2.0,2.0,2.0,2,2.0,2.0,1,1.0,2,2.0,1.0,2.0,1.0,2,1.0,2.0,1.0,2,2.0,2,2.0,1,2,2.0,1.0,2,0,1.0,2.0,2.0,2,2.0,2.0,2,2.0,1.0,1.0,1.0,2,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2,2,2.0,2.0,0.0,2,2.0,1,2.0,2,2,2.0,1.0,2.0,2.0,1.0,2,2.0,1.0,2.0,2.0,1.0,0.0,2,0.69519793201117
2,2.0,2,2,2,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1,1,1.0,1.0,2.0,2.0,0.0,2,2.0,2.0,2,2.0,0.0,2,2.0,2.0,2.0,2.0,1.0,2,2.0,2.0,0,1.0,1,2.0,0.0,2.0,1.0,2,0.0,1.0,0.0,1,1.0,2,2.0,2,1,1.0,2.0,2,2,2.0,2.0,2.0,1,2.0,,2,2.0,2.0,2.0,1.0,1,2.0,0.0,2.0,1.0,1.0,1.0,0.0,2.0,2,2,1.0,2.0,1.0,2,2.0,1,1.0,2,1,,2.0,2.0,2.0,2.0,2,1.0,1.0,1.0,2.0,1.0,1.0,2,-1.25051600863151
2,1.0,1,2,2,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2,1,1.0,0.0,1.0,2.0,2.0,2,2.0,2.0,2,2.0,2.0,1,1.0,2.0,2.0,2.0,2.0,2,2.0,2.0,1,1.0,2,2.0,2.0,1.0,1.0,2,1.0,1.0,0.0,2,2.0,2,0.0,0,1,1.0,1.0,2,1,1.0,2.0,2.0,2,2.0,2.0,2,1.0,1.0,2.0,1.0,2,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1,2,2.0,2.0,2.0,0,2.0,1,2.0,2,2,2.0,1.0,2.0,2.0,2.0,2,1.0,2.0,2.0,1.0,1.0,1.0,2,1.44270660080125
2,1.0,2,2,2,2.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2,2,2.0,1.0,1.0,2.0,1.0,2,2.0,2.0,2,2.0,2.0,2,0.0,2.0,2.0,2.0,2.0,2,2.0,2.0,1,1.0,1,1.0,1.0,1.0,2.0,1,1.0,1.0,2.0,2,,2,2.0,2,2,2.0,2.0,1,1,1.0,2.0,2.0,2,2.0,2.0,2,2.0,2.0,2.0,0.0,2,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,2.0,1.0,1.0,2,2.0,2,2.0,2,1,1.0,2.0,2.0,2.0,2.0,2,1.0,1.0,2.0,0.0,2.0,2.0,2,0.632426176328728
2,1.0,1,2,2,2.0,2.0,1.0,0.0,1.0,2.0,2.0,1.0,1,1,2.0,1.0,1.0,2.0,2.0,2,1.0,2.0,1,2.0,1.0,0,0.0,2.0,2.0,2.0,0.0,2,0.0,2.0,1,2.0,2,2.0,2.0,2.0,1.0,1,1.0,0.0,2.0,2,,2,2.0,2,2,2.0,2.0,1,2,2.0,1.0,2.0,2,2.0,2.0,1,1.0,1.0,1.0,2.0,2,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1,2,2.0,1.0,0.0,2,2.0,2,2.0,2,2,2.0,2.0,2.0,2.0,2.0,2,1.0,2.0,2.0,0.0,1.0,0.0,2,0.325987664259871
2,2.0,1,2,2,2.0,2.0,2.0,0.0,1.0,2.0,2.0,2.0,1,2,1.0,1.0,2.0,2.0,1.0,2,2.0,2.0,1,2.0,1.0,0,2.0,2.0,2.0,2.0,2.0,2,1.0,2.0,0,1.0,2,2.0,1.0,2.0,0.0,2,2.0,1.0,1.0,2,2.0,2,2.0,2,2,1.0,2.0,1,1,2.0,2.0,1.0,2,2.0,2.0,2,1.0,1.0,1.0,1.0,2,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2,2,2.0,2.0,1.0,2,2.0,2,2.0,2,1,2.0,2.0,2.0,2.0,2.0,2,1.0,2.0,1.0,1.0,2.0,2.0,0,-0.0717874200474339
2,0.0,2,2,2,2.0,2.0,0.0,2.0,1.0,2.0,2.0,,0,2,2.0,0.0,2.0,2.0,0.0,2,2.0,2.0,1,2.0,2.0,2,2.0,2.0,2.0,2.0,2.0,2,2.0,2.0,1,1.0,2,2.0,2.0,2.0,2.0,1,1.0,2.0,1.0,2,,2,0.0,2,2,2.0,2.0,1,2,2.0,2.0,1.0,2,2.0,2.0,1,2.0,2.0,2.0,1.0,2,2.0,1.0,2.0,2.0,2.0,2.0,0.0,,0,2,2.0,2.0,1.0,2,2.0,2,2.0,2,2,2.0,1.0,2.0,2.0,2.0,2,1.0,1.0,1.0,1.0,0.0,1.0,2,-1.5669150064253
2,0.0,1,2,2,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2,2,1.0,0.0,0.0,2.0,1.0,2,2.0,2.0,1,2.0,2.0,2,1.0,1.0,2.0,2.0,2.0,2,2.0,2.0,2,0.0,2,2.0,2.0,2.0,1.0,2,2.0,2.0,0.0,2,2.0,2,2.0,2,2,1.0,0.0,1,2,2.0,2.0,2.0,2,2.0,2.0,2,2.0,2.0,2.0,1.0,2,2.0,2.0,2.0,1.0,1.0,1.0,0.0,2.0,1,2,2.0,1.0,1.0,2,2.0,2,1.0,2,2,1.0,2.0,2.0,2.0,2.0,2,1.0,2.0,1.0,0.0,1.0,0.0,1,0.360317297296746
2,2.0,1,1,2,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1,2,1.0,2.0,2.0,2.0,1.0,2,2.0,,1,2.0,1.0,0,2.0,1.0,2.0,2.0,2.0,2,2.0,2.0,2,1.0,2,2.0,2.0,2.0,2.0,2,2.0,1.0,1.0,2,2.0,2,1.0,1,1,1.0,1.0,2,1,2.0,2.0,2.0,2,2.0,2.0,2,2.0,2.0,1.0,1.0,2,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1,2,0.0,1.0,1.0,1,2.0,2,1.0,2,1,2.0,2.0,2.0,2.0,2.0,2,2.0,1.0,2.0,2.0,1.0,0.0,1,0.843958116787668
2,2.0,0,2,2,2.0,2.0,0.0,0.0,2.0,2.0,1.0,2.0,2,2,2.0,0.0,2.0,2.0,1.0,2,2.0,2.0,1,2.0,2.0,0,1.0,2.0,2.0,2.0,2.0,2,2.0,1.0,1,1.0,1,2.0,1.0,1.0,1.0,2,2.0,2.0,1.0,2,2.0,2,0.0,2,1,2.0,1.0,2,1,1.0,2.0,1.0,2,2.0,2.0,1,2.0,1.0,1.0,1.0,2,2.0,2.0,2.0,1.0,2.0,,2.0,1.0,2,1,1.0,1.0,2.0,2,2.0,2,2.0,2,2,2.0,1.0,2.0,1.0,2.0,2,1.0,2.0,1.0,1.0,0.0,2.0,0,0.140133874251557
2,2.0,2,2,2,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,0,1,1.0,2.0,2.0,2.0,1.0,2,2.0,2.0,2,,1.0,1,1.0,2.0,1.0,2.0,1.0,1,2.0,2.0,0,1.0,2,2.0,0.0,0.0,2.0,1,1.0,2.0,0.0,2,2.0,2,2.0,1,2,2.0,0.0,1,2,2.0,2.0,1.0,2,2.0,2.0,2,2.0,2.0,1.0,1.0,2,2.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,2,1,1.0,1.0,0.0,1,,1,2.0,2,2,2.0,2.0,2.0,2.0,2.0,2,2.0,1.0,1.0,2.0,2.0,1.0,1,-0.733908536003126
2,1.0,2,1,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,2.0,2.0,1.0,2.0,1.0,2,2.0,,2,2.0,2.0,2,2.0,2.0,2.0,2.0,2.0,1,1.0,2.0,1,2.0,2,2.0,2.0,2.0,,2,2.0,2.0,0.0,2,2.0,2,2.0,1,1,2.0,1.0,2,1,,2.0,2.0,2,2.0,2.0,2,1.0,1.0,2.0,2.0,2,1.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,2,2,2.0,2.0,0.0,2,2.0,2,1.0,2,1,2.0,2.0,2.0,2.0,1.0,2,2.0,1.0,1.0,2.0,2.0,0.0,0,0.489568230563423
2,2.0,2,2,2,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2,2,1.0,2.0,2.0,2.0,1.0,2,2.0,2.0,2,2.0,2.0,2,1.0,2.0,1.0,1.0,2.0,2,2.0,2.0,1,1.0,2,2.0,2.0,2.0,2.0,2,1.0,2.0,1.0,2,1.0,2,1.0,2,2,2.0,2.0,2,1,2.0,2.0,2.0,2,2.0,2.0,2,1.0,1.0,2.0,1.0,2,1.0,2.0,2.0,0.0,1.0,0.0,1.0,2.0,1,2,2.0,2.0,1.0,2,1.0,2,2.0,2,1,2.0,1.0,2.0,2.0,2.0,2,2.0,2.0,2.0,,2.0,2.0,2,-0.0024265544380819
2,2.0,1,2,1,2.0,2.0,1.0,1.0,1.0,2.0,2.0,0.0,2,1,1.0,2.0,2.0,1.0,1.0,2,2.0,2.0,1,2.0,2.0,1,0.0,2.0,1.0,2.0,1.0,2,1.0,2.0,2,0.0,2,2.0,0.0,2.0,2.0,1,1.0,1.0,0.0,2,2.0,1,1.0,2,2,2.0,0.0,2,0,2.0,2.0,2.0,2,2.0,2.0,2,2.0,1.0,2.0,2.0,2,1.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,1,2,2.0,2.0,2.0,2,0.0,1,2.0,2,2,2.0,0.0,2.0,2.0,1.0,2,1.0,2.0,2.0,1.0,0.0,1.0,1,-0.382882039463383
2,0.0,2,2,2,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,0,2,2.0,2.0,0.0,2.0,2.0,2,2.0,2.0,2,2.0,1.0,0,2.0,2.0,2.0,2.0,2.0,2,2.0,2.0,1,2.0,2,2.0,2.0,1.0,2.0,1,1.0,1.0,2.0,2,2.0,2,1.0,2,2,2.0,1.0,2,2,2.0,2.0,2.0,2,2.0,2.0,2,2.0,2.0,1.0,0.0,2,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2,2,2.0,1.0,1.0,2,2.0,1,2.0,2,2,2.0,1.0,2.0,1.0,1.0,2,2.0,2.0,2.0,1.0,1.0,0.0,2,-0.475998413414008
2,0.0,1,2,1,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1,2,2.0,2.0,1.0,2.0,2.0,2,2.0,2.0,2,2.0,1.0,1,1.0,2.0,1.0,2.0,2.0,2,2.0,1.0,2,1.0,1,2.0,1.0,1.0,1.0,2,1.0,2.0,1.0,2,2.0,2,2.0,2,1,2.0,1.0,2,2,2.0,2.0,2.0,2,2.0,2.0,2,2.0,2.0,1.0,1.0,2,2.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,2,2,2.0,1.0,1.0,2,1.0,2,1.0,1,1,1.0,1.0,2.0,2.0,1.0,2,,2.0,1.0,1.0,0.0,1.0,1,-0.398552927024062
2,2.0,1,2,2,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1,1,2.0,1.0,2.0,2.0,1.0,2,2.0,2.0,2,2.0,2.0,2,2.0,2.0,2.0,2.0,2.0,2,2.0,2.0,1,1.0,1,2.0,1.0,2.0,0.0,1,1.0,2.0,0.0,1,2.0,2,2.0,2,2,,0.0,2,1,2.0,2.0,2.0,2,2.0,,2,2.0,1.0,1.0,1.0,2,1.0,1.0,1.0,1.0,,0.0,2.0,2.0,1,2,2.0,2.0,1.0,2,2.0,2,2.0,2,2,,2.0,2.0,2.0,1.0,2,2.0,2.0,1.0,2.0,2.0,1.0,2,-0.140133874251557
2,1.0,2,2,2,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2,2,2.0,0.0,1.0,2.0,2.0,2,2.0,2.0,2,2.0,1.0,1,0.0,2.0,1.0,2.0,2.0,2,2.0,2.0,2,0.0,2,2.0,1.0,2.0,2.0,2,2.0,0.0,1.0,2,2.0,2,2.0,2,2,1.0,1.0,1,2,0.0,2.0,1.0,2,2.0,2.0,1,2.0,1.0,2.0,1.0,2,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2,2,2.0,2.0,2.0,1,2.0,1,1.0,2,2,2.0,2.0,2.0,2.0,2.0,2,1.0,2.0,2.0,1.0,1.0,2.0,2,1.03415253514843
2,1.0,1,2,2,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2,2,2.0,1.0,1.0,2.0,0.0,2,2.0,2.0,2,2.0,1.0,1,0.0,2.0,2.0,2.0,2.0,2,2.0,2.0,1,1.0,1,2.0,0.0,2.0,1.0,2,2.0,1.0,1.0,2,2.0,2,1.0,2,1,2.0,2.0,1,1,1.0,2.0,2.0,2,2.0,2.0,2,2.0,1.0,2.0,1.0,2,2.0,0.0,2.0,0.0,2.0,1.0,2.0,2.0,1,2,1.0,1.0,1.0,2,2.0,2,2.0,2,1,2.0,2.0,2.0,2.0,1.0,2,1.0,1.0,2.0,2.0,2.0,2.0,2,0.327989779982741
1,2.0,1,2,2,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2,2,1.0,1.0,2.0,2.0,1.0,2,1.0,2.0,2,2.0,2.0,2,1.0,2.0,1.0,2.0,2.0,2,2.0,2.0,2,1.0,2,2.0,1.0,2.0,0.0,2,2.0,1.0,0.0,2,,1,1.0,0,2,2.0,1.0,1,2,1.0,2.0,2.0,2,2.0,2.0,1,1.0,0.0,0.0,2.0,2,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1,2,2.0,2.0,2.0,1,2.0,2,2.0,2,2,2.0,2.0,2.0,2.0,1.0,2,1.0,2.0,2.0,0.0,2.0,0.0,2,0.375017262677232
1,2.0,2,1,1,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1,2,1.0,1.0,2.0,2.0,0.0,2,2.0,2.0,2,2.0,2.0,1,2.0,2.0,2.0,2.0,1.0,2,2.0,2.0,2,1.0,2,2.0,1.0,1.0,2.0,1,0.0,,1.0,2,1.0,2,2.0,2,1,2.0,1.0,1,2,1.0,2.0,2.0,2,2.0,2.0,0,1.0,1.0,1.0,1.0,2,1.0,2.0,2.0,0.0,1.0,1.0,0.0,2.0,0,2,2.0,1.0,2.0,2,2.0,2,2.0,2,2,2.0,1.0,2.0,2.0,1.0,2,1.0,0.0,1.0,2.0,2.0,2.0,2,0.813521224443339
2,2.0,2,2,2,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0,1,2.0,2.0,2.0,2.0,1.0,2,2.0,,2,2.0,2.0,2,2.0,1.0,2.0,2.0,2.0,1,2.0,1.0,2,1.0,2,2.0,0.0,1.0,2.0,2,0.0,1.0,1.0,2,2.0,2,2.0,2,2,2.0,2.0,2,2,1.0,2.0,2.0,2,2.0,2.0,0,0.0,1.0,1.0,1.0,2,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,0,1,1.0,2.0,0.0,1,2.0,0,2.0,2,2,2.0,2.0,2.0,2.0,2.0,2,1.0,1.0,1.0,2.0,1.0,1.0,0,-0.0242679023775173
2,2.0,1,2,2,2.0,2.0,0.0,2.0,2.0,2.0,1.0,2.0,1,2,2.0,1.0,2.0,2.0,0.0,2,2.0,2.0,2,2.0,,0,0.0,2.0,2.0,2.0,2.0,2,1.0,1.0,0,0.0,2,2.0,1.0,2.0,2.0,2,1.0,2.0,,2,2.0,2,2.0,0,2,1.0,2.0,2,1,,1.0,2.0,2,2.0,2.0,2,2.0,1.0,1.0,2.0,2,1.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0,2,1.0,2.0,0.0,1,2.0,2,2.0,2,2,2.0,2.0,2.0,2.0,1.0,2,1.0,0.0,1.0,,1.0,1.0,1,-0.557253472422951
